C:\Users\Nishit\Desktop\proj\potato\(1037).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1038).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1039).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(104).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1040).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1041).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1042).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1043).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1044).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1045).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1046).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1047).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1048).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1049).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(105).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1050).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1051).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1052).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1053).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1054).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1055).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1056).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1057).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1058).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1059).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(106).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1060).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1061).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1062).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1063).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1064).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1065).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1066).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1067).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1068).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1069).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(107).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1070).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1071).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1072).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1073).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1074).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1075).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1076).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1077).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1078).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1079).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(108).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1080).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1081).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1082).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1083).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1084).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1085).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1086).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1087).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1088).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1089).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(109).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1090).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1091).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1092).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1093).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1094).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1095).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1096).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1097).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1098).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1099).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(11).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(110).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1100).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1101).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1102).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1103).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1104).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1105).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1106).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1107).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1108).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1109).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(111).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1110).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1111).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1112).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1113).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1114).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1115).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1116).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1117).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1118).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1119).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(112).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1120).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1121).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1122).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1123).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1124).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1125).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1126).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1127).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1128).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1129).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(113).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1130).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1131).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1132).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1133).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1134).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1135).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1136).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1137).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1138).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1139).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(114).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1140).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1141).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1142).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1143).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1144).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1145).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1146).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1147).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1148).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1149).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(115).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1150).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1151).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1152).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1153).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1154).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1155).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1156).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1157).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1158).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1159).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(116).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1160).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1161).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1162).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1163).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1164).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1165).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1166).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1167).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1168).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1169).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(117).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1170).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1171).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1172).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1173).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1174).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1175).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1176).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1177).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1178).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1179).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(118).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1180).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1181).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1182).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1183).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1184).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1185).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1186).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1187).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1188).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1189).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(119).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1190).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1191).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1192).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1193).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1194).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1195).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1196).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1197).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1198).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1199).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(12).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(120).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1200).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1201).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1202).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1203).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1204).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1205).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1206).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1207).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1208).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1209).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(121).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1210).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1211).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1212).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1213).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1214).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1215).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1216).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1217).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1218).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1219).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(122).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1220).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1221).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1222).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1223).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1224).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1225).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1226).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1227).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1228).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1229).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(123).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1230).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1231).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1232).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1233).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1234).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1235).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1236).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1237).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1238).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1239).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(124).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1240).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1241).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1242).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1243).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1244).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1245).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1246).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1247).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1248).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1249).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(125).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1250).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1251).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1252).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1253).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1254).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1255).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1256).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1257).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1258).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1259).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(126).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1260).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1261).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1262).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1263).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1264).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1265).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1266).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1267).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1268).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1269).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(127).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1270).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1271).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1272).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1273).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1274).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1275).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1276).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1277).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1278).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1279).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(128).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1280).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1281).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1282).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1283).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1284).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1285).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1286).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1287).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1288).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1289).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(129).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1290).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1291).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1292).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1293).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1294).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1295).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1296).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1297).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1298).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1299).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(13).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(130).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1300).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1301).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1302).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1303).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1304).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1305).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1306).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1307).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1308).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1309).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(131).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1310).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1311).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1312).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1313).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1314).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1315).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1316).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1317).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1318).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1319).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(132).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1320).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1321).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1322).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1323).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1324).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1325).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1326).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1327).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1328).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1329).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(133).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1330).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1331).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1332).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1333).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1334).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1335).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1336).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1337).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1338).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1339).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(134).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1340).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1341).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1342).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1343).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1344).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1345).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1346).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1347).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1348).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1349).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(135).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1350).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1351).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1352).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1353).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1354).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1355).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1356).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1357).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1358).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1359).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(136).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1360).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1361).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1362).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1363).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1364).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1365).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1366).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1367).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1368).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1369).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(137).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1370).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1371).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1372).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1373).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1374).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1375).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1376).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1377).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1378).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1379).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(138).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1380).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1381).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1382).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1383).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1384).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1385).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1386).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1387).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1388).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1389).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(139).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1390).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1391).JPG,1
C:\Users\Nishit\Desktop\proj\potato\(1392).JPG,1
